Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,parsed_content
56,c68fe3ce-016b-40e1-aadf-6ee18d25b4de,Egi Satria Rusman,https://play-lh.googleusercontent.com/a-/ALV-UjVF027yPK8KmqVz0u6sckJlBgqVABzTFRbgu70vn3fWKBM,"Sudah bagus, hanya, Buat seperti ada GPS joystick please, untuk orang yg tinggal dan jarang menemui poke stop susah mendapatkan item, ataupun ada game baru yang bisa menggunakan tapi mirip seperti ini , khusus buat orang yang tinggal di pedalaman dan tidak bisa terlalu jauh berpergian",3,3,0.83.3,2022-02-22 05:00:11,,,0.83.3,Sudah
57,6f0f0361-ad91-46d1-96d2-0391b2881790,Wendy Lim,https://play-lh.googleusercontent.com/a/ACg8ocIPtGHfz7dP_r5wNWeAWWO6rgPPg10gx4e9_amdCflH=mo,"Buat remote controller, kok cuma remote Raid pass aja. Kasih juga remote controller nya biar mempermudah ke gym, pokestop,biar gak perlu jalan melangkah keluar lagi, dan banyakin evennya. Padahal game nya bagus, dimusim Corona gak berguna game nya. Gak bisa keluar rumah.",3,3,,2020-05-04 16:30:53,,,,Buat
58,a8276fe4-bd57-4758-9d49-b983095de7b9,Arif Darmawan Satyanto,https://play-lh.googleusercontent.com/a-/ALV-UjXjWkrBbgttmplfc7Q0PTQQmNKwLSIt1723f2EMQ8ISnbQ,"Saran utk developer, penggunaan lokasi GPS dan koneksi ping apabila sedang tidak digunakan dikurangi, karena ada peringatan bahwa aplikasi ini menyedot baterai dengan cepat. Selain itu karena beratnya aplikasi juga menyebabkan baterai cepat panas apalagi dimainkannya kan diluar ruangan yang cuacanya juga panas. Saya punya pengalaman baterai menggembung sehingga menyebabkan lem casing belakang copot, pdhl di game2 yang lain tdk pernah seperti itu.",3,424,0.267.1,2023-04-25 15:13:25,,,0.267.1,Saran
59,39c6b2e6-8f75-4983-9daf-27cf0a839046,PUTRAKU SEMANGATKU,https://play-lh.googleusercontent.com/a-/ALV-UjXeijUz4rfg6IKG-8PLZoHI8W410OLL4Q9mhAWvhiNB49g,2016 main pake cheat kena band.. 2023 nyoba main normal wakakak,3,0,0.281.0,2023-09-02 01:40:57,,,0.281.0,2016
60,466a04b4-3aca-4b10-b6e5-9ecc0a427c01,Hashi Yura,https://play-lh.googleusercontent.com/a/ACg8ocI1r03Z8lhtEo5R_ASQfJvZD-oSAC05MTfjMXkuWrHw=mo,"Minta tolong update lokasi terbaru di tempat saya Map yang ditampilkan sudah lama tidak terupdate sehingga pokemon sangat sedikit Lokasi Indonesia, Sulawesi Tengah, Morowali, Bahodopi, Fatufia",3,0,,2023-10-16 11:55:38,,,,Minta
61,b41f8d67-c06e-49ba-b5e3-c61e80b018dc,Marinka Quinsha Az Zahra,https://play-lh.googleusercontent.com/a/ACg8ocLqqRjQ8pteUahYuQWyrfSmwXKXRpRGSwnHuWdU_y0t=mo,"Kok gk bisa login sihh, tolong diperbaiki ya",1,3,0.271.2,2023-05-31 21:57:24,,,0.271.2,Kok
62,45f77c80-c6c9-48c0-a7fd-125894dd2900,Niko,https://play-lh.googleusercontent.com/a-/ALV-UjUIaDWBtjXUFH_F0EsldsAYVcgl8t4RbOAVeqD3sBoCwIA,"sedih sekali ,di daerahku tidak terdapat pokestop ataupun gym ,jadi susah untuk memiliki pokeball",1,1,0.269.1,2023-05-02 17:34:05,,,0.269.1,sedih
63,afd66134-26ba-4714-8602-8bae09e308b0,Eko Tristianto,https://play-lh.googleusercontent.com/a/ACg8ocKnDDuL-tJAbbNrV_27MaIVfi_MuMYL2KFB1OlmetGT=mo,"Turun jadi 3 bintang sebab setiap battle nge lag terus. Padahal waktu menjelajah, menangkap pokemon, dan lain lain gak ada masalah. Cuman setiap battle ngedadak ""weak conection"". Padahal sinyal bagus. Begitu menyerah langsung lancar lagi.",3,115,0.193.3,2020-12-12 21:42:40,,,0.193.3,Turun
64,b6695192-2935-469b-be5a-ca0701224f43,Bang Gauls,https://play-lh.googleusercontent.com/a-/ALV-UjVnDpPaQFd5945Y93kXg04HyaI64jpiXqDHjTAq6ffNv6w,"Cukup untuk android ram 3gb,tetapi untuk koneksi tolong untuk di perbaiki lagi,saya posisi sedang jalan namun character saya diam dan tiba² muncul sebuah notif tentang gps error/koneksi tidak stabil padahal jelas koneksi saya stabil dan lancar,mohon untuk di perbaiki,terima kasih",5,630,0.201.1,2021-03-12 23:19:35,,,0.201.1,Cukup
65,c5b33532-57f3-443c-bd1c-a290ee9b6f82,Vincent Bong,https://play-lh.googleusercontent.com/a-/ALV-UjWidR0ZabWuKPA-QXImDA6ZMiZJiOW_18CYUbY7zQc0lB4,Sebelum nya saya beri 3 bintang karna sudah mangkin bagus dan bug sudah diperbaiki saya beri 5 bintang saya sarankan perbanyak event yang bisa mendapatkan hadiah secara geratis itu akan membuat orang semangkin banyak yang tertarik :3,5,0,,2023-10-15 21:31:10,,,,Sebelum
66,365c690d-a811-413e-9c2a-a9c47403c28f,Naban Inaban sabah,https://play-lh.googleusercontent.com/a/ACg8ocKIDsjVOTycyDH9PZL7Za0ImZlvqy--Psh_xtqX8Gyr=mo,Seru sih tapi update terus jirr,4,0,0.283.1,2023-10-14 20:10:23,,,0.283.1,Seru
67,ad9c374b-309c-44e1-88b5-adcab2ceb601,Aliran putih,https://play-lh.googleusercontent.com/a-/ALV-UjVdXieFtF_B6C7Xw-mISuTewM9esAO_Wo1Fy5afjZkQmg,"Untuk New player game ini bagus. Tapi yg sudah lama main game ini palagi level sudah tinggi bakal kecewa, bosan , sulit dapet Poke Koin. Liga Battle pvp sangat tidak adil, apapun pokemon kita lawannya pasti jurus SupEr Efektif. Gym Raid juga sudah battle lama terus endingnya ga bisa naruh pokemon. Kek percuma gtu susah2 dapetin pokemon legendary endingnya cuma jadi sampah. Ngantuk lama2 main ini, serunya hilang. Alasan koneksi lemah udah BASI",1,1,,2023-09-15 15:20:11,,,,Untuk
68,960f2c6b-e8f4-469a-8826-1aa6402e8386,Nopitri Pamungkas - SMK Tunas Harapan Pati,https://play-lh.googleusercontent.com/a-/ALV-UjVH50k6ZzCqpQoE80DBf1kDwSIkA2D_EhwsHFFuuPCadw,"Permainan menyenangkan, semakin baik kedepannya, sayangnya area rumah hanya tidak terdapat pokestop jadi harus ke kota dahulu, dan misi rute tidak dapat terlaksana meskipun keliling 1 kabupaten karena tidak terdapat rute terdekat.",5,0,,2023-07-27 22:56:42,,,,Permainan
69,2adcaac9-0f55-4b1d-a521-bdc5ba69b0bf,Boboho,https://play-lh.googleusercontent.com/a-/ALV-UjWKnEU6js7hYlb4p6V5o3s0v50YOSclgUykSrV_39Y5vZI,"Udah susah payah naikin lvl biar bisa daftarin pokestop di sekitar, giliran udh bisa daftarin nunggunya 6 bulan baru di acc, itu pun belum tentu di terima, kdang jga di tolak pdahal pengajuannya udah sesuai kriteria.. giliran nominasinya diterima sama forum wayfarer, eh malah ga di munculin di game nya dengan alasan terlalu dekat dengan gym lah, apa lah. Woy.. Gw pernah main ke taman bandung, ada Gym yg dikelilingi Pokéstop berdempetan di sekelilingnya gapapa tuh.. giliran gw knapa gini banget.",1,2,,2023-08-19 03:30:28,,,,Udah
70,2c1875a6-991c-403d-94d1-ad59afc32a93,Hamidah pnk,https://play-lh.googleusercontent.com/a-/ALV-UjXTOhTaH6irHOWB90gr_7utUUNMhdvpBievnmUdwmFIT48,"Sial saya mau login aja susah benar pakai nama sendiri aja kaga bisa nih nama nya ""Azzak098"" tuh segitu aj kaga bisa tadi masukin email sama password bisa pass masukin nama aduhh susah nya minta ampun macam developer nya yg mutusin nama yg bagus untuk saya udah pakai nama2 yg sopan masih kaga bisa saya udah kepengen main game ini dari 2 tahun yg lalu pas pengen main susah inii,main aja belum login aja susah pokoknya untuk developer nya saya beri bintang 1, kan bisa update menggunakan Facebook",1,0,,2023-08-27 13:07:06,,,,Sial
71,cd504d4e-05b2-4b1a-a97b-2b5778f25dfe,Noor Elisawti,https://play-lh.googleusercontent.com/a/ACg8ocLSVJA_ANWpWgWBn0m47NhEF0_vLHVHViOQdGB3h2Y=mo,"Saya suka sih dengan pokemon go tetapi tolong diperbaiki pas battle ny soal ny lemot terus pdah jaring bagus banget, sama satu lagi saya suka sekali dengan desain pokemon pokemon ny mirip dengan asli ny.",5,0,,2023-09-12 20:39:30,,,,Saya
72,edb54b1a-d5b5-4bae-ab8d-01b5a53f03b7,Shavin Setyo,https://play-lh.googleusercontent.com/a-/ALV-UjV3VuIkoZKYJdhWFLmBNNkqKuwf4PA3sRBQOeELUTjx77U,"Saat saya ingin daftar/ login new player tidak bisa, dan tidak dapat menyertakan akun google atau pun Facebook, tolong ini diberi kemudahan untuk masuk ke dalam game nya, karena sangat di sayangkan pemain baru yang tidak mengerti cara untuk login new player, dan saya sarankan untuk menambahkan fitur change speak to Indonesian, sekian terima kasih, semoga saran ini dapat membantu proses pengembangan game ini",1,0,,2023-08-13 08:06:58,,,,Saat
73,8df29780-cedc-4338-b30e-ae62e128030e,21_092_HERDI NUR DIANSYAH,https://play-lh.googleusercontent.com/a-/ALV-UjWNfSGIMhc41KnHilMGBbl-WVKSC9V52DMIHH41CTCUfcw,"Bagus banget, apalagi pas lagi gabut mau ngapain jalan² aja sambil mainin ini game 👍",5,6,0.277.1,2023-07-22 16:19:17,,,0.277.1,Bagus
74,7334c6c8-51b6-4c9f-a156-af4335b93f40,Nurul Iin,https://play-lh.googleusercontent.com/a/ACg8ocIxQ98qGQaGmP19juPLUOtMuuhV-asvnbhmD07pwS0B=mo,Gemnya bagus tapi durung ngerti dolananne tapi isositik,5,2,0.279.3,2023-08-20 20:40:59,,,0.279.3,Gemnya
75,9a795ecb-dc8c-4d0e-a9f6-a9cf3980cca9,Foni Nugroho64,https://play-lh.googleusercontent.com/a/ACg8ocLMTPw6hmH5J-tMHgmjo_6C06XN6jaofgsf61KpGhut=mo,"Untuk pendeteksi langkah mohon bisa lebih sensitif,jadi yang dihitung bukan dari map-in-game tapi gerakan langkah...soalnya jika berjalan 10 langkah di map cuman geser sedikit itu tidak terhitung..lalu untuk deteksi terulisnya kilometer mohon bisa di perinci hingga hitungan meter ,jadi KM ke M kan 1000M jadi ditulisan 1,000KM agar lebih jelas,",3,2,,2021-11-30 05:51:05,,,,Untuk
76,e5fbb10b-737b-41e2-9c95-f81239fad1ce,Edi Lestiawan,https://play-lh.googleusercontent.com/a/ACg8ocI1Fkej1OEECkL2CbhCRxT3aHEPJzLz5ZKbOR5cVlG0=mo,"Kenapa setiap aplikasi ini minta pembaruan/update pasti selalu ada yang error! Dari tampilan bertarung pokemonnya tidak terlihat dan setiap kali melihat daftar pokemon juga tidak terlihat , tolong diperbaiki lagi yaa aplikator yang baik.. Supaya kita semua tidak kecewa. Terimakasih",1,559,0.261.3,2023-02-20 21:28:28,,,0.261.3,Kenapa
77,b367a016-3e62-4c92-bf16-ca1de4ef2af7,Yandra Shinigami (Rizki Harfiandra),https://play-lh.googleusercontent.com/a-/ALV-UjWYyQ93IawMzCKm6zylFIpZ79PoQXrzr02rKVP83pFaPnY,"Game pantek.. Kenapa dalam Battle mode/battle league, charged attack nya musuh lebih cepat terisi dibandingkan kita.?? Padahal attack nya sama. Bahkan bisa 2 kali lipat lebih cepat. Itu curang namanya. Game asu.. Setiap battle trainer selalu charged attack nya musuh yang terisi duluan. Padahal lebih tinggi charged attacknya musuh dibanding punya gue.",1,75,0.185.3,2020-09-17 02:23:16,,,0.185.3,Game
78,ef390356-49c2-46d5-b20f-cc98a16b20cd,Sendy Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjVvTY8fkgmqLOD4-PSpOtqYf9zMyB7CiPmvTh6VUGV0aw,"Tolong tambahkan fitur scan gym ataupun pokestop pada apk maupun akun saya. Saya diberi misi untuk scan gym tetapi tidak ada fitur untuk scannya, tolong dibantu memecahkan masalah tersebut. Sudah liat cara youtube, tapi tidak dapat digunakan. Kalau masalah saya sudah terpecahkan akan saya tambah bintangnya🙏",3,650,0.257.0,2022-12-29 10:31:36,,,0.257.0,Tolong
79,4f1de766-4ae1-4c96-9b7a-196efc128043,THEJOKER TG,https://play-lh.googleusercontent.com/a-/ALV-UjX48BeeWVcr10GeiwrmcTe0u1R31LAjeV7shyJbiAgP9dc,"Game seru tapi tidak kayak dulu gamenya masih ada bug kadang kadang ngestuk enggak bisa di apa apain kecuali restart gamenya,tolong tambahkan poke center dari dulu saya sudah tunggu.sama misi menambah teman menjadi tidak dapat diselesaikan karena tidak banyak Players lagi di kota saya,dan siyal saat battel tolong di perbaiki karena dibilang koneksi jelek padahal enggak saat dibuat internetan aneh dan skilnya kadang² udah di tekan tapi tidak keluar.mau nambah komentar tapi tidak muat:v",4,99,0.197.1,2021-02-01 17:17:32,,,0.197.1,Game
80,ea0b14e8-136c-4816-ab55-179a8ce1330c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sebenernya saya suka banget game ini, tapi kenapa dari kemaren gak bisa login, padahal sebelumnya bisa, katanya ""unable to autetication"" apalah.. , ini gimana solusinya, sudah saya coba update dan reinstal Bintangnya segitu dulu kalo udah bisa login baru saya naikin. Udah bisa, entah koneksinya apa servernya, thanks..",5,692,0.159.2,2019-11-08 05:47:24,,,0.159.2,Sebenernya
81,a8505394-e339-4a96-a299-5f64c147e43d,tutunamana,https://play-lh.googleusercontent.com/a/ACg8ocJ8wHF9YMm591jBfj6wPXOIpbMuZd4epj5e-dX3MCkm=mo,"1.Pokeball terbatas sangat terbatas sedangkan pokestop tidak ad di lingkungan saya, dan syarat menambahkan pokestop minimal lv 37 sedangkan untuk naik lv harus nangkap pokemon sedangkan pokeballnya tidak ada. 2.Pertempuran sangat tidak adil, kita sudah memiliki ultimate yang sudah siap digunakan dari tadi, tetapi dipaksa tidak bisa digunakan karena harus musuh(bot) harus ulti dulu baru kita bisa ulti. Padahal jarak simusuh(bot) dengan kesiapan ultimate kita itu jauh sebelum dia ulti.",1,1,,2023-03-23 05:25:17,,,,1.Pokeball
82,0447b11b-5ea8-4e30-b403-21937b55b634,aries kushendrawan,https://play-lh.googleusercontent.com/a/ACg8ocKQDK-wK2ixaN2u6fHvWrvYHqaLxNyy7Y88K-Ozli_7=mo,"Dear developer, setelah update tdk malah tambah bagus tp sebaliknya !! Habis Raid selalu tampilan berubah jd white/black screen. Update baru memperbaiki bugs tp tdk ada buktinya. Sy pemain lama dr 2016, jalanin 11-12 akun. Saat ini apk sangat"" mengecewakan....",1,2,,2022-05-11 15:57:49,,,,Dear
83,cf38a547-2a1b-4501-b896-d7d0fb409c3f,Hasanuddin,https://play-lh.googleusercontent.com/a-/ALV-UjXvKOYRZtP0O78AzhhYHpxzH4ua1iT_f2ZHjWV6YT26FoI,Buat saran pembuat game ini lebih baik di teliti lagi banyak sekali orang yang bermain game ini hampir ketambrak kendaraan umum karna sakin fokus ke hp tolong lebih ke ketelitian nya dalam membuat game terima kasih,1,0,,2023-09-24 06:01:03,,,,Buat
84,a70922e2-1a8e-4925-b6f4-dd3969a2531b,Bagus Indra Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjUOljm2MhJKyVMqVMAV2FrkZYtI2TR_S36_uPTSVOr3v-I,"Tolong di tindaklanjuti, saya menemukan bug di merk HP Redmi Note 11 Pro. AR tidak berjalan lancar, hanya terlihat hitam tanpa muncul kamera. Kadang muncul tampilan kamera, kemudian blank hitam tanpa ada notifikasi apapun. Hanya ikon keluar dari halaman AR, ditemukan di Halaman bermain bersama partner, Halaman pindai pokestop dan halaman yang menggunakan AR lainnya. terima kasih",1,1,,2023-01-05 09:48:32,,,,Tolong
85,9f7fffed-eaec-4022-acde-290078ab38f3,Coro Android Free,https://play-lh.googleusercontent.com/a-/ALV-UjUUVAkKw0p70yIrY-GJazc_BPu3obdj4XGzRgG9w_l8D5c,"Oke sudah mantap karena ditambah bahasa indonesia, cuma masih ada yang perlu diperbaiki di saat ingin mengirim kepada teman, disitu sangat lag dan berat. Dan satu lagi tambah fitur chat, terimakasih.",5,24,0.239.2,2022-12-17 06:57:50,,,0.239.2,Oke
86,e762139c-3526-448c-b1aa-46a791296304,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lebih bagus kalau bola juga bisa diberikan ke teman. Sama gym di buat lebih banyak. Serta direview lagi untuk level diatas 30 naik 1 level kebutuhan xp banyak bangat.,5,4,0.163.4,2020-01-28 19:16:41,,,0.163.4,Lebih
87,a72c862c-4833-4ade-a8db-00af527c3fdc,Reza Dmg,https://play-lh.googleusercontent.com/a-/ALV-UjVA2OTYV3acfUOkgVznEDfHOQdtSANy0EaktyHPo-UkYA,"Wahai developer, game ini sangatlah bagus. Tetapi bisa kah pihak pengembang untuk memperbaiki bug pada saat battle..? Karena hal tersebut sangat mengganggu permainan, saat sedang battle tak jarang tiba tiba berhenti dan selalu loading, hal tersebut dapat mengganggu permainan dan membuang buang hp pokemon dengan percuma, terimakasih 🙏🙏 semoga dapat cepat diperbaiki",3,1,,2021-03-04 19:47:56,,,,Wahai
88,9e385c9b-d818-483b-8ab9-74f1dc869ca7,truly febrianti,https://play-lh.googleusercontent.com/a/ACg8ocLFCqg6cWh18Gz6WpLzylbuMNuiiTusCCK_KE1CI3Y3=mo,"Tidak bisa masuk padahal sudah di masukin semuanya, Sama saya pemain baru tapi tidak bisa masuk",1,11,0.275.3,2023-07-09 19:42:51,,,0.275.3,Tidak
89,143ee959-9741-45c8-942e-5b8630737aff,Viczen Channel,https://play-lh.googleusercontent.com/a-/ALV-UjUxps8kzLs3QZnmca1xc2u1sRGPsKJA5EbfR-KQBVztQUg,Saya menukarkan play point untuk kupon tapi belum masuk?,1,0,0.279.3,2023-08-25 14:03:42,,,0.279.3,Saya
90,32ae0ccd-8f19-4992-8007-39f0ae1373ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hai niantic, tolong beri tanda di map kalo ada player lain yang bermain pokemon go, biar bisa mencari teman dengan mudah, dan juga tolong tambahkan fitur chat didalam game, biar lebih mudah untuk berkomunikasi dalam game untuk mencari teman bermain, overall sih bagus gamenya dan saya suka, terima kasih..",4,3,,2019-06-19 13:48:20,,,,hai
91,e82ad70b-add6-40f0-92c9-1f7659ede3ca,Nanda Arjuanda,https://play-lh.googleusercontent.com/a-/ALV-UjVH9I45zQwL5l3PJ01owydnk_V2ffKkXPL_XU9mtapHoCc,"Game yang menyenangkan. Menjelajahi area sekitar menjadi lebih asik, namun disayangkan, sistem battlenya sangat aneh bagi saya dan membosankan, juga masih terdapat pemain curang yang menggunakan fake gps.. mohon diperbaiki lagi. terimakasih :)",3,556,0.243.0,2022-07-18 08:12:21,,,0.243.0,Game
92,763d8783-7061-4b01-bf92-52b6fe730814,mohammad rifaldi,https://play-lh.googleusercontent.com/a/ACg8ocKw_dioCpanZRyRF6GHQQewAWQX3os0W4xttmohLLXb=mo,"Tolong dong di perbaiki, kemarin sebelum di perbarui AR nya bisa di pakai, setelah di perbarui ga bisa, mode Kamera aja ga nge load, malah balik ke map, padahal kadang seru bisa fotoin Pokemon di sekitar kita, tapi malah jadi gini, tolong segera di perbaiki",1,244,0.187.2,2020-10-15 18:48:42,,,0.187.2,Tolong
93,3e97bd8e-60f6-443e-9854-6694173c5c48,Sutrisno Dadang,https://play-lh.googleusercontent.com/a/ACg8ocJFgWfubTn_JJ0EVK7uXQWAjfRT8wLQXpLYeKYZJhKq=mo,"Pada menu BATTLE, sinyal Uda 4G tp game sering macet, jadi serangan ke lawan ikut berhenti, tp lawan terus serang kita dan alhasil HP langsung drop habis, serangan super charge sering ke pending dan lebih dulu lawan keluarin super charge nya.. rasanya banyak curang banget di menu BATTLE.",2,21,,2022-01-26 03:18:09,,,,Pada
94,446bfbab-86b2-4991-8763-0a866b8548a3,Rum Sawcut,https://play-lh.googleusercontent.com/a/ACg8ocKUErUytPP6Cun9lEi8OTQF5ID96Lkdp4MYxI9kDTLl=mo,"Kecewa banget...................... Padahal saya suka sekali main pokemon go. Ud sampe level 38. Tidak bisa di update lagi. Tertulis tidak competible. Hallo developer niantic, kenapa siih dibatasi harus android ver.6 keatas yg bisa mainkan game ini. Tolonglah diperhatikan masi banyak yang pake hp dengan ver. 5 kebawah..",1,126,0.191.2,2020-11-27 18:07:13,,,0.191.2,Kecewa
95,a98424ef-e91c-4085-a340-f927a11c47be,Prima Rahardjo Khudori,https://play-lh.googleusercontent.com/a-/ALV-UjU3eyU02jPNa8yxqDg7N0Onyls3kMY0YWanObhJeW_3IRE,sementara baru dua semenjak update malah banyak bug,2,1,0.277.0,2023-07-14 12:27:18,,,0.277.0,sementara
96,d6cc0b0c-861f-4f56-82fd-f5f47854c9d1,M. Riski Fadillah,https://play-lh.googleusercontent.com/a-/ALV-UjWcQ6zFZPhYX-z6_7ePqibWZ_wFg35SMMhy3859DRbYhw,"Cara login nya susah banget, dulu gak kaya gini. Dulu cuman klik akun google udah bisa, sekarang makin susah, plissss balikin cara login kaya dulu soalnya aku nge fans banget sama pokemon😭",1,0,,2023-08-25 19:38:55,,,,Cara
97,cc411d0f-9667-4848-9c89-371745b585a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong niantic buat pogonya ada pakai joystick,jadi tidak perlu jalan-jalan lagi. jadi bisa kemana2 tanpa kita harus berjalan sendiri. sama kalau bisa buat setiap daerah ada satu tempat yang bisa teleport kedaerah2 yang sudah kita kunjungi jadi pemain juga lebih seru dan semangat tolong lebih di perbaiki lagi",5,2,0.119.4,2018-10-16 21:47:21,,,0.119.4,tolong
98,b8c999a0-d3e9-4faf-927c-5d847d2d78c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Agak sulit sih, juga tidak disesuaikan disetiap daerah tingkat kesulitanya, karna setiap daerah berbeda tingkat jumlah pemainnya dan kesulitan raid bossnya. Jadi ada pemain yang sulit atau pun mudah untuk naik level maupun mendapatkan achievement permainan. Juga item yg dapatkan tidak sebanding dengan pertandingan yang dihadapi.",4,150,0.163.2,2019-12-22 15:42:35,,,0.163.2,Agak
99,c2997f22-0c33-49bb-bc99-8ab547f2d5d9,092_Lovindo Aira,https://play-lh.googleusercontent.com/a-/ALV-UjWsTpT7XR6NEe-119l4NmLgJdd-kNOBVmIby5ao25I6zupR,"Nih saya kasih tips buat yang kesulitan seputar Pokemon Go. Yang gak bisa login pas baru download, coba tahun kelahirannya jangan pilih antara tahun 2020 - 2007 / 2006 biar bisa masuk lewat gmail. Pokemon Go itu game yang mengharuskan player berinteraksi diluar rumah, bukan nya cuman rebahan doang. Tentang ""GPS signal not found"" itu sinyal kalian yang lemah, soalnya game ini mainnya pakek gps yang mengharuskan sinyal kuat, jaringan lancar, dan ketepatan gps tinggi. Gabung komunitas lokal daerah",5,1399,0.181.0,2020-07-16 23:40:42,,,0.181.0,Nih
